"age_kyrBP","eccentricity","obliquity_deg","perihelion_deg","precession_esinw"
137,0.03524741293923916,23.81338733708719,117.57901185645322,0.031242363283023006
138,0.03461751219126549,23.6724637361635,102.2994613780154,0.03382295640937268
139,0.03397087038883582,23.522715738914165,86.94553491026032,0.03392260910314241
140,0.03336907626562401,23.36809411981026,71.70263071879361,0.031681932216228004
141,0.03273549773723048,23.21305694579799,56.505397812896945,0.027299369493021364
142,0.03215920722317687,23.06234205919388,41.191407506790725,0.021179301836748342
143,0.03158191952233706,22.919800088508254,26.054494375773444,0.013871593774474817
144,0.03097595796950761,22.789744062096357,10.865059363379965,0.0058388621647732656
145,0.03052416605442711,22.675989826359974,355.7188280647047,-0.002278660620865646
146,0.029974361829787,22.58153338183595,340.60668356647244,-0.009953019891533752
147,0.02951634140784243,22.509178522894107,325.5510333243975,-0.01669656680032751
148,0.02914334408633434,22.46108269387641,310.5626503133463,-0.022140063552073427
149,0.02875748043647489,22.438111252665244,295.63206504130335,-0.025927473250025212
150,0.02843932917288444,22.4410485601412,280.66164709608137,-0.027948377015958918
151,0.02819623556082818,22.469285401115688,266.04459410041926,-0.028129073270730318
152,0.02800412882998431,22.521408933616247,251.16010844903215,-0.026503798016189656
153,0.02784656594156754,22.595535604443572,236.5591493827822,-0.023236710932641916
154,0.02777889314628643,22.68895534511009,222.05236085013587,-0.018606565530000216
155,0.0277608910393877,22.798072062545952,207.4511521067168,-0.012797554750592114
156,0.02783038648589892,22.919603131624935,193.03533103198325,-0.006277195154142057
157,0.02788941647074119,23.049532413060643,178.65918942603156,0.0006525962618368759
158,0.02810890482736331,23.183960280810563,164.28088557734415,0.0076153093050680834
159,0.0283255490888348,23.319181840410387,149.95808308183157,0.014180717084033264
160,0.02856968894613978,23.45170097335331,135.63322417231797,0.01997732416251303
161,0.02893417159565317,23.578175558005103,121.35838261993919,0.024707728586641265
162,0.02929606004626813,23.696014593533164,107.04255848271984,0.02800959161428642
163,0.02967728069188151,23.802548995761946,92.62158780305855,0.029646220660510206
164,0.03013615704984109,23.895854173267395,78.36383995329871,0.02951680332665768
165,0.03060748383418032,23.97451590672566,63.877009567377215,0.027480959173150427
166,0.03107567167094374,24.03708299619036,49.353293256145335,0.023578372301692456
167,0.03160270959039484,24.082827509250986,34.899446086575885,0.0180811093059262
168,0.03210496878950671,24.11131848610441,20.231679848374554,0.011102445775532323
169,0.03268493433737363,24.122230672236963,5.518351885142039,0.003143132780773138
170,0.03317357798439138,24.115705376728652,350.770486073836,-0.0053206987392829825
171,0.03376063667499973,24.092286184329726,335.9153876160133,-0.013777219233294034
172,0.03432870120545774,24.052405287583035,320.91811964707244,-0.021641855224514433
173,0.03484080442912485,23.997215961218856,305.92428886865935,-0.028213839271758544
174,0.03543180923118631,23.927912267091422,290.7247870493819,-0.0331390531577646
175,0.03598675421026658,23.84596548740393,275.58502308175844,-0.03581592054694836
176,0.03652633343144725,23.753052790505556,260.15195933295524,-0.035988111951934645
177,0.03707887385644208,23.651262757651526,244.7947330324415,-0.03354851672564497
